Alaves;2447;67;43;27;18;7;13;
Granada 74;2447;46;48;58;10;12;16;
Almeria;2447;44;41;44;9;12;17;
Leganes;2447;42;31;40;8;12;18;
Getafe;2447;64;44;32;16;6;16;
Levante;2447;69;48;28;19;7;12;
Las Palmas;2447;37;41;64;8;17;13;
Numancia;2447;67;53;27;19;9;10;
Malaga B;2447;44;39;50;10;14;14;
Rayo Vallecano;2447;38;41;60;10;20;8;
Algeciras;2447;32;35;49;6;18;14;
Tenerife;2447;47;31;33;9;9;20;
Cadiz;2447;57;49;40;16;13;9;
Terrassa;2447;47;37;41;12;15;11;
Rec. Huelva;2447;58;42;29;13;6;19;
Xerez;2447;52;44;44;12;10;16;
Salamanca;2447;45;43;41;9;11;18;
Eibar;2447;51;39;31;12;11;15;
Sporting Gijon;2447;64;54;36;18;10;10;
Alaves;2448;68;44;28;18;7;14;
Leganes;2448;43;32;41;8;12;19;
Algeciras;2448;33;37;51;6;18;15;
Elche;2448;47;47;60;12;16;11;
Almeria;2448;47;42;44;10;12;17;
Eibar;2448;51;39;32;12;12;15;
Cadiz;2448;57;49;43;16;14;9;
Levante;2448;72;51;28;20;7;12;
Cordoba;2448;43;35;40;9;14;16;
Terrassa;2448;48;39;43;12;15;12;
Getafe;2448;67;46;33;17;6;16;
Numancia;2448;67;54;29;19;10;10;
Las Palmas;2448;38;42;65;8;17;14;
Xerez;2448;53;45;45;12;10;17;
Malaga B;2448;47;41;50;11;14;14;
Granada 74;2448;46;48;60;10;13;16;
Rec. Huelva;2448;59;42;29;13;6;20;
Rayo Vallecano;2448;39;41;60;10;20;9;
Salamanca;2448;46;43;41;9;11;19;
Ejido;2448;43;27;38;10;16;13;
Sporting Gijon;2448;64;54;38;18;11;10;
Tenerife;2448;50;33;33;10;9;20;
Ejido;2449;46;28;38;11;16;13;
Las Palmas;2449;38;42;66;8;18;14;
Elche;2449;50;49;60;13;16;11;
Rec. Huelva;2449;59;42;31;13;7;20;
Granada 74;2449;46;49;62;10;14;16;
Getafe;2449;70;48;34;18;6;16;
Leganes;2449;46;35;43;9;12;19;
Algeciras;2449;33;39;54;6;19;15;
Numancia;2449;70;57;30;20;10;10;
Alaves;2449;68;45;31;18;8;14;
Rayo Vallecano;2449;42;43;60;11;20;9;
Cordoba;2449;43;35;42;9;15;16;
Sporting Gijon;2449;67;56;38;19;11;10;
Cadiz;2449;57;49;45;16;15;9;
Tenerife;2449;53;35;33;11;9;20;
Almeria;2449;47;42;46;10;13;17;
Terrassa;2449;49;40;44;12;15;13;
Salamanca;2449;47;44;42;9;11;20;
Xerez;2449;53;46;47;12;11;17;
Levante;2449;75;53;29;21;7;12;
Eibar;2449;52;42;35;12;12;16;
Malaga B;2449;48;44;53;11;14;15;
Alaves;2450;71;46;31;19;8;14;
Granada 74;2450;46;49;63;10;15;16;
Algeciras;2450;33;39;55;6;20;15;
Numancia;2450;73;58;30;21;10;10;
Almeria;2450;50;44;47;11;13;17;
Sporting Gijon;2450;67;57;40;19;12;10;
Cordoba;2450;46;36;42;10;15;16;
Elche;2450;50;49;61;13;17;11;
Getafe;2450;73;50;35;19;6;16;
Eibar;2450;52;43;37;12;13;16;
Las Palmas;2450;41;44;67;9;18;14;
Terrassa;2450;49;41;46;12;16;13;
Levante;2450;78;55;29;22;7;12;
Ejido;2450;46;28;40;11;17;13;
Malaga B;2450;49;46;55;11;14;16;
Tenerife;2450;54;37;35;11;9;21;
Rec. Huelva;2450;62;45;32;14;7;20;
Leganes;2450;46;36;46;9;13;19;
Salamanca;2450;48;45;43;9;11;21;
Rayo Vallecano;2450;43;44;61;11;20;10;
Xerez;2450;54;47;48;12;11;18;
Cadiz;2450;58;50;46;16;15;10;
Cadiz;2451;61;52;47;17;15;10;
Almeria;2451;50;45;49;11;14;17;
Ejido;2451;49;29;40;12;17;13;
Xerez;2451;54;47;49;12;12;18;
Elche;2451;50;50;63;13;18;11;
Salamanca;2451;51;47;44;10;11;21;
Granada 74;2451;49;51;63;11;15;16;
Algeciras;2451;33;39;57;6;21;15;
Leganes;2451;46;36;47;9;14;19;
Cordoba;2451;49;37;42;11;15;16;
Numancia;2451;76;60;30;22;10;10;
Rec. Huelva;2451;62;45;34;14;8;20;
Rayo Vallecano;2451;43;45;63;11;21;10;
Las Palmas;2451;44;46;68;10;18;14;
Sporting Gijon;2451;70;58;40;20;12;10;
Malaga B;2451;49;46;56;11;15;16;
Tenerife;2451;54;40;40;11;10;21;
Getafe;2451;76;55;38;20;6;16;
Terrassa;2451;50;45;50;12;16;14;
Levante;2451;79;59;33;22;7;13;
Eibar;2451;52;44;39;12;14;16;
Alaves;2451;74;48;32;20;8;14;
At. Madrid;2452;3;2;0;1;0;0;
Malaga;2452;0;0;2;0;1;0;
Espanyol;2452;1;1;1;0;0;1;
Dptivo. Coruna;2452;1;1;1;0;0;1;
Mallorca;2452;0;0;1;0;1;0;
Real Madrid;2452;3;1;0;1;0;0;
Numancia;2452;1;1;1;0;0;1;
Betis;2452;1;1;1;0;0;1;
Osasuna;2452;1;1;1;0;0;1;
Ath. Bilbao;2452;1;1;1;0;0;1;
Rac. Santander;2452;0;0;2;0;1;0;
Barcelona;2452;3;2;0;1;0;0;
Real Sociedad;2452;1;1;1;0;0;1;
Levante;2452;1;1;1;0;0;1;
Sevilla;2452;3;1;0;1;0;0;
Albacete;2452;0;0;1;0;1;0;
Valencia;2452;3;2;1;1;0;0;
Villarreal;2452;0;1;2;0;1;0;
Zaragoza;2452;3;3;1;1;0;0;
Getafe;2452;0;1;3;0;1;0;
Albacete;2453;0;0;3;0;2;0;
At. Madrid;2453;6;4;0;2;0;0;
Ath. Bilbao;2453;2;3;3;0;0;2;
Valencia;2453;4;4;3;1;0;1;
Barcelona;2453;6;4;0;2;0;0;
Sevilla;2453;3;1;2;1;1;0;
Betis;2453;1;2;5;0;1;1;
Espanyol;2453;4;5;2;1;0;1;
Dptivo. Coruna;2453;1;2;4;0;1;1;
Osasuna;2453;4;4;2;1;0;1;
Getafe;2453;0;2;5;0;2;0;
Mallorca;2453;3;2;2;1;1;0;
Levante;2453;4;4;2;1;0;1;
Rac. Santander;2453;0;1;5;0;2;0;
Malaga;2453;1;0;2;0;1;1;
Zaragoza;2453;4;3;1;1;0;1;
Real Madrid;2453;6;2;0;2;0;0;
Numancia;2453;1;1;2;0;1;1;
Villarreal;2453;1;1;2;0;1;1;
Real Sociedad;2453;2;1;1;0;0;2;
At. Madrid;2454;7;5;1;2;0;1;
Barcelona;2454;7;5;1;2;0;1;
Ath. Bilbao;2454;2;4;5;0;1;2;
Dptivo. Coruna;2454;4;4;5;1;1;1;
Espanyol;2454;7;6;2;2;0;1;
Real Madrid;2454;6;2;1;2;1;0;
Mallorca;2454;3;3;4;1;2;0;
Malaga;2454;4;2;3;1;1;1;
Numancia;2454;4;2;2;1;1;1;
Getafe;2454;0;2;6;0;3;0;
Osasuna;2454;7;7;4;2;0;1;
Betis;2454;1;4;8;0;2;1;
Rac. Santander;2454;1;2;6;0;2;1;
Villarreal;2454;2;2;3;0;1;2;
Sevilla;2454;6;4;2;2;1;0;
Levante;2454;4;4;5;1;1;1;
Valencia;2454;7;7;4;2;0;1;
Real Sociedad;2454;2;2;4;0;1;2;
Zaragoza;2454;7;7;4;2;0;1;
Albacete;2454;0;3;7;0;3;0;
Albacete;2455;1;3;7;0;3;1;
Mallorca;2455;4;3;4;1;2;1;
Barcelona;2455;10;9;2;3;0;1;
Zaragoza;2455;7;8;8;2;1;1;
Betis;2455;4;6;9;1;2;1;
Ath. Bilbao;2455;2;5;7;0;2;2;
Dptivo. Coruna;2455;4;5;10;1;2;1;
Valencia;2455;10;12;5;3;0;1;
Getafe;2455;3;3;6;1;3;0;
Espanyol;2455;7;6;3;2;1;1;
Levante;2455;7;5;5;2;1;1;
At. Madrid;2455;7;5;2;2;1;1;
Malaga;2455;7;6;4;2;1;1;
Numancia;2455;4;3;6;1;2;1;
Real Madrid;2455;9;3;1;3;1;0;
Osasuna;2455;7;7;5;2;1;1;
Real Sociedad;2455;2;2;5;0;2;2;
Rac. Santander;2455;4;3;6;1;2;1;
Villarreal;2455;3;2;3;0;1;3;
Sevilla;2455;7;4;2;2;1;1;
At. Madrid;2456;10;6;2;3;1;1;
Villarreal;2456;3;2;4;0;2;3;
Ath. Bilbao;2456;5;7;8;1;2;2;
Real Madrid;2456;9;4;3;3;2;0;
Dptivo. Coruna;2456;5;6;11;1;2;2;
Betis;2456;5;7;10;1;2;2;
Espanyol;2456;10;7;3;3;1;1;
Malaga;2456;7;6;5;2;2;1;
Mallorca;2456;4;4;7;1;3;1;
Barcelona;2456;13;12;3;4;0;1;
Numancia;2456;5;3;6;1;2;2;
Albacete;2456;2;3;7;0;3;2;
Osasuna;2456;10;9;6;3;1;1;
Getafe;2456;3;4;8;1;4;0;
Sevilla;2456;10;6;3;3;1;1;
Real Sociedad;2456;2;3;7;0;3;2;
Valencia;2456;13;14;5;4;0;1;
Rac. Santander;2456;4;3;8;1;3;1;
Zaragoza;2456;10;12;11;3;1;1;
Levante;2456;7;8;9;2;2;1;
Albacete;2457;5;4;7;1;3;2;
Espanyol;2457;10;7;4;3;2;1;
Barcelona;2457;16;13;3;5;0;1;
Numancia;2457;5;3;7;1;3;2;
Betis;2457;6;8;11;1;2;3;
Valencia;2457;14;15;6;4;0;2;
Getafe;2457;6;7;9;2;4;0;
Ath. Bilbao;2457;5;8;11;1;3;2;
Levante;2457;10;10;9;3;2;1;
Mallorca;2457;4;4;9;1;4;1;
Malaga;2457;10;8;5;3;2;1;
Osasuna;2457;10;9;8;3;2;1;
Rac. Santander;2457;5;3;8;1;3;2;
Sevilla;2457;11;6;3;3;1;2;
Real Madrid;2457;9;4;4;3;3;0;
Dptivo. Coruna;2457;8;7;11;2;2;2;
Real Sociedad;2457;5;4;7;1;3;2;
At. Madrid;2457;10;6;3;3;2;1;
Villarreal;2457;6;4;4;1;2;3;
Zaragoza;2457;10;12;13;3;2;1;
At. Madrid;2458;13;7;3;4;2;1;
Rac. Santander;2458;5;3;9;1;4;2;
Ath. Bilbao;2458;8;9;11;2;3;2;
Malaga;2458;10;8;6;3;3;1;
Betis;2458;7;9;12;1;2;4;
Real Madrid;2458;10;5;5;3;3;1;
Dptivo. Coruna;2458;11;9;12;3;2;2;
Getafe;2458;6;8;11;2;5;0;
Espanyol;2458;10;7;5;3;3;1;
Barcelona;2458;19;14;3;6;0;1;
Mallorca;2458;5;5;10;1;4;2;
Villarreal;2458;7;5;5;1;2;4;
Numancia;2458;5;4;10;1;4;2;
Levante;2458;13;13;10;4;2;1;
Osasuna;2458;13;12;10;4;2;1;
Albacete;2458;5;6;10;1;4;2;
Valencia;2458;14;16;8;4;1;2;
Sevilla;2458;14;8;4;4;1;2;
Zaragoza;2458;13;14;14;4;2;1;
Real Sociedad;2458;5;5;9;1;4;2;
Albacete;2459;8;7;10;2;4;2;
Ath. Bilbao;2459;8;9;12;2;4;2;
Barcelona;2459;22;17;3;7;0;1;
Osasuna;2459;13;12;13;4;3;1;
Getafe;2459;6;8;13;2;6;0;
Betis;2459;10;11;12;2;2;4;
Levante;2459;13;13;12;4;3;1;
Espanyol;2459;13;9;5;4;3;1;
Malaga;2459;11;9;7;3;3;2;
Dptivo. Coruna;2459;12;10;13;3;2;3;
Rac. Santander;2459;8;4;9;2;4;2;
Zaragoza;2459;13;14;15;4;3;1;
Real Madrid;2459;13;6;5;4;3;1;
Valencia;2459;14;16;9;4;2;2;
Real Sociedad;2459;8;7;10;2;4;2;
Mallorca;2459;5;6;12;1;5;2;
Sevilla;2459;17;10;5;5;1;2;
At. Madrid;2459;13;8;5;4;3;1;
Villarreal;2459;10;9;5;2;2;4;
Numancia;2459;5;4;14;1;5;2;
Ath. Bilbao;2460;9;10;13;2;4;3;
Barcelona;2460;23;18;4;7;0;2;
Betis;2460;11;12;13;2;2;5;
Malaga;2460;12;10;8;3;3;3;
Dptivo. Coruna;2460;13;10;13;3;2;4;
Albacete;2460;9;7;10;2;4;3;
Espanyol;2460;14;9;5;4;3;2;
Villarreal;2460;11;9;5;2;2;5;
Mallorca;2460;5;7;14;1;6;2;
Rac. Santander;2460;11;6;10;3;4;2;
Numancia;2460;5;4;16;1;6;2;
Real Sociedad;2460;11;9;10;3;4;2;
Osasuna;2460;13;12;14;4;4;1;
Levante;2460;16;14;12;5;3;1;
Real Madrid;2460;16;8;5;5;3;1;
Getafe;2460;6;8;15;2;7;0;
Valencia;2460;15;17;10;4;2;3;
At. Madrid;2460;14;9;6;4;3;2;
Zaragoza;2460;16;17;15;5;3;1;
Sevilla;2460;17;10;8;5;2;2;
Albacete;2461;10;7;10;2;4;4;
Betis;2461;12;12;13;2;2;6;
At. Madrid;2461;15;10;7;4;3;3;
Zaragoza;2461;17;18;16;5;3;2;
Barcelona;2461;26;20;5;8;0;2;
Dptivo. Coruna;2461;13;11;15;3;3;4;
Getafe;2461;9;9;15;3;7;0;
Valencia;2461;15;17;11;4;3;3;
Levante;2461;19;15;12;6;3;1;
Ath. Bilbao;2461;9;10;14;2;5;3;
Malaga;2461;12;10;10;3;4;3;
Real Madrid;2461;19;10;5;6;3;1;
Rac. Santander;2461;14;8;10;4;4;2;
Numancia;2461;5;4;18;1;7;2;
Real Sociedad;2461;11;9;12;3;5;2;
Espanyol;2461;17;11;5;5;3;2;
Sevilla;2461;18;11;9;5;2;3;
Mallorca;2461;6;8;15;1;6;3;
Villarreal;2461;14;12;5;3;2;5;
Osasuna;2461;13;12;17;4;5;1;
Ath. Bilbao;2462;12;12;15;3;5;3;
Villarreal;2462;14;13;7;3;3;5;
Betis;2462;15;14;14;3;2;6;
Barcelona;2462;26;21;7;8;1;2;
Dptivo. Coruna;2462;16;12;15;4;3;4;
Levante;2462;19;15;13;6;4;1;
Espanyol;2462;20;13;6;6;3;2;
Rac. Santander;2462;14;9;12;4;5;2;
Getafe;2462;12;10;15;4;7;0;
Malaga;2462;12;10;11;3;5;3;
Mallorca;2462;7;9;16;1;6;4;
At. Madrid;2462;16;11;8;4;3;4;
Numancia;2462;8;6;19;2;7;2;
Sevilla;2462;18;12;11;5;3;3;
Osasuna;2462;16;13;17;5;5;1;
Real Sociedad;2462;11;9;13;3;6;2;
Real Madrid;2462;22;16;6;7;3;1;
Albacete;2462;10;8;16;2;5;4;
Valencia;2462;16;17;11;4;3;4;
Zaragoza;2462;18;18;16;5;3;3;
Albacete;2463;11;9;17;2;5;5;
Getafe;2463;13;11;16;4;7;1;
At. Madrid;2463;19;13;8;5;3;4;
Numancia;2463;8;6;21;2;8;2;
Barcelona;2463;29;24;7;9;1;2;
Real Madrid;2463;22;16;9;7;4;1;
Levante;2463;19;16;15;6;5;1;
Betis;2463;18;16;15;4;2;6;
Malaga;2463;12;10;13;3;6;3;
Valencia;2463;19;19;11;5;3;4;
Rac. Santander;2463;15;10;13;4;5;3;
Osasuna;2463;17;14;18;5;5;2;
Real Sociedad;2463;14;12;15;4;6;2;
Ath. Bilbao;2463;12;14;18;3;6;3;
Sevilla;2463;21;13;11;6;3;3;
Espanyol;2463;20;13;7;6;4;2;
Villarreal;2463;14;13;9;3;4;5;
Dptivo. Coruna;2463;19;14;15;5;3;4;
Zaragoza;2463;18;18;17;5;4;3;
Mallorca;2463;10;10;16;2;6;4;
Ath. Bilbao;2464;15;17;18;4;6;3;
Rac. Santander;2464;15;10;16;4;6;3;
Betis;2464;21;18;16;5;2;6;
Villarreal;2464;14;14;11;3;5;5;
Dptivo. Coruna;2464;20;16;17;5;3;5;
Real Sociedad;2464;15;14;17;4;6;3;
Espanyol;2464;23;15;8;7;4;2;
At. Madrid;2464;19;14;10;5;4;4;
Getafe;2464;13;12;18;4;8;1;
Barcelona;2464;32;26;8;10;1;2;
Malaga;2464;12;10;15;3;7;3;
Albacete;2464;14;11;17;3;5;5;
Numancia;2464;11;8;22;3;8;2;
Zaragoza;2464;18;19;19;5;5;3;
Osasuna;2464;20;18;19;6;5;2;
Sevilla;2464;21;14;15;6;4;3;
Real Madrid;2464;25;21;9;8;4;1;
Levante;2464;19;16;20;6;6;1;
Valencia;2464;22;21;11;6;3;4;
Mallorca;2464;10;10;18;2;7;4;
Albacete;2465;14;11;18;3;6;5;
Valencia;2465;25;22;11;7;3;4;
At. Madrid;2465;22;17;12;6;4;4;
Osasuna;2465;20;20;22;6;6;2;
Barcelona;2465;35;30;8;11;1;2;
Malaga;2465;12;10;19;3;8;3;
Levante;2465;20;16;20;6;6;2;
Getafe;2465;14;12;18;4;8;2;
Mallorca;2465;13;13;20;3;7;4;
Numancia;2465;11;10;25;3;9;2;
Rac. Santander;2465;16;12;18;4;6;4;
Dptivo. Coruna;2465;21;18;19;5;3;6;
Real Sociedad;2465;18;15;17;5;6;3;
Betis;2465;21;18;17;5;3;6;
Sevilla;2465;24;16;15;7;4;3;
Ath. Bilbao;2465;15;17;20;4;7;3;
Villarreal;2465;15;14;11;3;5;6;
Real Madrid;2465;26;21;9;8;4;2;
Zaragoza;2465;18;19;20;5;6;3;
Espanyol;2465;26;16;8;8;4;2;
Albacete;2466;14;12;20;3;7;5;
Barcelona;2466;38;32;9;12;1;2;
Ath. Bilbao;2466;18;18;20;5;7;3;
At. Madrid;2466;22;17;13;6;5;4;
Betis;2466;24;20;18;6;3;6;
Rac. Santander;2466;16;13;20;4;7;4;
Dptivo. Coruna;2466;22;20;21;5;3;7;
Sevilla;2466;25;18;17;7;4;4;
Espanyol;2466;29;18;9;9;4;2;
Mallorca;2466;13;14;22;3;8;4;
Getafe;2466;14;13;20;4;9;2;
Villarreal;2466;18;16;12;4;5;6;
Malaga;2466;15;11;19;4;8;3;
Levante;2466;20;16;21;6;7;2;
Osasuna;2466;21;22;24;6;6;3;
Zaragoza;2466;19;21;22;5;6;4;
Real Madrid;2466;29;23;10;9;4;2;
Real Sociedad;2466;18;16;19;5;7;3;
Valencia;2466;28;23;11;8;3;4;
Numancia;2466;11;10;26;3;10;2;
At. Madrid;2467;25;18;13;7;5;4;
Dptivo. Coruna;2467;22;20;22;5;4;7;
Barcelona;2467;39;33;10;12;1;3;
Valencia;2467;29;24;12;8;3;5;
Levante;2467;21;17;22;6;7;3;
Albacete;2467;15;13;21;3;7;6;
Mallorca;2467;13;15;24;3;9;4;
Osasuna;2467;24;24;25;7;6;3;
Numancia;2467;12;10;26;3;10;3;
Espanyol;2467;30;18;9;9;4;3;
Rac. Santander;2467;16;15;23;4;8;4;
Real Madrid;2467;32;26;12;10;4;2;
Real Sociedad;2467;19;17;20;5;7;4;
Getafe;2467;15;14;21;4;9;3;
Sevilla;2467;28;20;18;8;4;4;
Betis;2467;24;21;20;6;4;6;
Villarreal;2467;21;19;12;5;5;6;
Malaga;2467;15;11;22;4;9;3;
Zaragoza;2467;19;21;24;5;7;4;
Ath. Bilbao;2467;21;20;20;6;7;3;
Albacete;2468;16;15;23;3;7;7;
Villarreal;2468;22;21;14;5;5;7;
Ath. Bilbao;2468;24;24;20;7;7;3;
Mallorca;2468;13;15;28;3;10;4;
Barcelona;2468;42;35;11;13;1;3;
Levante;2468;21;18;24;6;8;3;
Betis;2468;27;22;20;7;4;6;
At. Madrid;2468;25;18;14;7;6;4;
Dptivo. Coruna;2468;22;22;25;5;5;7;
Zaragoza;2468;22;24;26;6;7;4;
Getafe;2468;18;16;21;5;9;3;
Rac. Santander;2468;16;15;25;4;9;4;
Malaga;2468;15;12;27;4;10;3;
Real Sociedad;2468;22;22;21;6;7;4;
Osasuna;2468;27;26;25;8;6;3;
Numancia;2468;12;10;28;3;11;3;
Real Madrid;2468;32;26;13;10;5;2;
Sevilla;2468;31;21;18;9;4;4;
Valencia;2468;32;27;12;9;3;5;
Espanyol;2468;30;18;12;9;5;3;
At. Madrid;2469;25;18;17;7;7;4;
Real Madrid;2469;35;29;13;11;5;2;
Espanyol;2469;33;22;13;10;5;3;
Osasuna;2469;27;27;29;8;7;3;
Mallorca;2469;14;17;30;3;10;5;
Dptivo. Coruna;2469;23;24;27;5;5;8;
Numancia;2469;13;11;29;3;11;4;
Ath. Bilbao;2469;25;25;21;7;7;4;
Rac. Santander;2469;19;17;26;5;9;4;
Malaga;2469;15;13;29;4;11;3;
Real Sociedad;2469;22;22;23;6;8;4;
Albacete;2469;19;17;23;4;7;7;
Sevilla;2469;32;21;18;9;4;5;
Getafe;2469;19;16;21;5;9;4;
Valencia;2469;35;29;13;10;3;5;
Levante;2469;21;19;26;6;9;3;
Villarreal;2469;25;24;14;6;5;7;
Barcelona;2469;42;35;14;13;2;3;
Zaragoza;2469;25;25;26;7;7;4;
Betis;2469;27;22;21;7;5;6;
Albacete;2470;20;17;23;4;7;8;
Rac. Santander;2470;20;17;26;5;9;5;
Ath. Bilbao;2470;26;26;22;7;7;5;
Espanyol;2470;34;23;14;10;5;4;
Barcelona;2470;45;36;14;14;2;3;
Real Sociedad;2470;22;22;24;6;9;4;
Betis;2470;30;24;21;8;5;6;
Mallorca;2470;14;17;32;3;11;5;
Dptivo. Coruna;2470;24;25;28;5;5;9;
Numancia;2470;14;12;30;3;11;5;
Getafe;2470;20;17;22;5;9;5;
At. Madrid;2470;26;19;18;7;7;5;
Levante;2470;21;21;30;6;10;3;
Villarreal;2470;28;28;16;7;5;7;
Malaga;2470;18;14;29;5;11;3;
Sevilla;2470;32;21;19;9;5;5;
Osasuna;2470;28;27;29;8;7;4;
Valencia;2470;36;29;13;10;3;6;
Real Madrid;2470;38;32;14;12;5;2;
Zaragoza;2470;25;26;29;7;8;4;
Albacete;2471;20;17;25;4;8;8;
Sevilla;2471;35;23;19;10;5;5;
Ath. Bilbao;2471;29;30;25;8;7;5;
Osasuna;2471;28;30;33;8;8;4;
Barcelona;2471;48;39;14;15;2;3;
Rac. Santander;2471;20;17;29;5;10;5;
Betis;2471;33;28;21;9;5;6;
Numancia;2471;14;12;34;3;12;5;
Dptivo. Coruna;2471;27;29;29;6;5;9;
Espanyol;2471;34;24;18;10;6;4;
Getafe;2471;23;20;22;6;9;5;
Zaragoza;2471;25;26;32;7;9;4;
Levante;2471;24;23;31;7;10;3;
Real Sociedad;2471;22;23;26;6;10;4;
Malaga;2471;21;15;29;6;11;3;
At. Madrid;2471;26;19;19;7;8;5;
Real Madrid;2471;41;35;15;13;5;2;
Mallorca;2471;14;18;35;3;12;5;
Villarreal;2471;31;31;17;8;5;7;
Valencia;2471;36;30;16;10;4;6;
At. Madrid;2472;29;22;20;8;8;5;
Albacete;2472;20;18;28;4;9;8;
Espanyol;2472;35;26;20;10;6;5;
Betis;2472;34;30;23;9;5;7;
Mallorca;2472;17;21;36;4;12;5;
Getafe;2472;23;21;25;6;10;5;
Numancia;2472;14;13;36;3;13;5;
Real Madrid;2472;44;37;16;14;5;2;
Osasuna;2472;29;31;34;8;8;5;
Dptivo. Coruna;2472;28;30;30;6;5;10;
Rac. Santander;2472;21;19;31;5;10;6;
Levante;2472;25;25;33;7;10;4;
Real Sociedad;2472;22;23;30;6;11;4;
Villarreal;2472;34;35;17;9;5;7;
Sevilla;2472;35;23;23;10;6;5;
Barcelona;2472;51;43;14;16;2;3;
Valencia;2472;37;32;18;10;4;7;
Ath. Bilbao;2472;30;32;27;8;7;6;
Zaragoza;2472;28;27;32;8;9;4;
Malaga;2472;21;15;30;6;12;3;
Albacete;2473;23;20;29;5;9;8;
Zaragoza;2473;28;28;34;8;10;4;
Barcelona;2473;51;43;16;16;3;3;
At. Madrid;2473;32;24;20;9;8;5;
Betis;2473;37;33;24;10;5;7;
Osasuna;2473;29;32;37;8;9;5;
Dptivo. Coruna;2473;29;31;31;6;5;11;
Ath. Bilbao;2473;31;33;28;8;7;7;
Getafe;2473;26;22;25;7;10;5;
Numancia;2473;14;13;37;3;14;5;
Levante;2473;25;25;36;7;11;4;
Sevilla;2473;38;26;23;11;6;5;
Malaga;2473;22;15;30;6;12;4;
Mallorca;2473;18;21;36;4;12;6;
Real Madrid;2473;47;41;16;15;5;2;
Espanyol;2473;35;26;24;10;7;5;
Real Sociedad;2473;23;26;33;6;11;5;
Valencia;2473;38;35;21;10;4;8;
Villarreal;2473;37;37;18;10;5;7;
Rac. Santander;2473;21;20;33;5;11;6;
At. Madrid;2474;33;24;20;9;8;6;
Levante;2474;26;25;36;7;11;5;
Ath. Bilbao;2474;32;37;32;8;7;8;
Betis;2474;38;37;28;10;5;8;
Espanyol;2474;38;28;24;11;7;5;
Getafe;2474;26;22;27;7;11;5;
Mallorca;2474;21;23;37;5;12;6;
Albacete;2474;23;21;31;5;10;8;
Numancia;2474;14;13;38;3;15;5;
Malaga;2474;25;16;30;7;12;4;
Osasuna;2474;29;33;39;8;10;5;
Real Madrid;2474;50;43;17;16;5;2;
Rac. Santander;2474;21;21;36;5;12;6;
Real Sociedad;2474;26;29;34;7;11;5;
Sevilla;2474;41;28;24;12;6;5;
Villarreal;2474;37;38;20;10;6;7;
Valencia;2474;38;36;23;10;5;8;
Dptivo. Coruna;2474;32;33;32;7;5;11;
Zaragoza;2474;28;29;38;8;11;4;
Barcelona;2474;54;47;17;17;3;3;
Albacete;2475;23;22;33;5;11;8;
Numancia;2475;17;15;39;4;15;5;
Barcelona;2475;57;49;17;18;3;3;
Mallorca;2475;21;23;39;5;13;6;
Betis;2475;41;39;28;11;5;8;
Dptivo. Coruna;2475;32;33;34;7;6;11;
Getafe;2475;27;22;27;7;11;6;
Osasuna;2475;30;33;39;8;10;6;
Levante;2475;27;25;36;7;11;6;
Zaragoza;2475;29;29;38;8;11;5;
Malaga;2475;28;19;32;8;12;4;
Espanyol;2475;38;30;27;11;8;5;
Rac. Santander;2475;24;22;36;6;12;6;
Valencia;2475;38;36;24;10;6;8;
Real Madrid;2475;50;43;19;16;6;2;
Ath. Bilbao;2475;35;39;32;9;7;8;
Real Sociedad;2475;29;30;34;8;11;5;
Sevilla;2475;41;28;25;12;7;5;
Villarreal;2475;40;41;22;11;6;7;
At. Madrid;2475;33;26;23;9;9;6;
At. Madrid;2476;36;27;23;10;9;6;
Real Sociedad;2476;29;30;35;8;12;5;
Ath. Bilbao;2476;35;40;34;9;8;8;
Getafe;2476;30;24;28;8;11;6;
Dptivo. Coruna;2476;35;35;34;8;6;11;
Real Madrid;2476;50;43;21;16;7;2;
Espanyol;2476;41;32;28;12;8;5;
Albacete;2476;23;23;35;5;12;8;
Mallorca;2476;21;24;41;5;14;6;
Levante;2476;30;27;37;8;11;6;
Numancia;2476;18;16;40;4;15;6;
Barcelona;2476;58;50;18;18;3;4;
Osasuna;2476;30;34;45;8;11;6;
Malaga;2476;31;25;33;9;12;4;
Sevilla;2476;42;30;27;12;7;6;
Rac. Santander;2476;25;24;38;6;12;7;
Valencia;2476;41;38;25;11;6;8;
Betis;2476;41;40;30;11;6;8;
Zaragoza;2476;32;30;38;9;11;5;
Villarreal;2476;40;41;23;11;7;7;
Albacete;2477;24;24;36;5;12;9;
Osasuna;2477;31;35;46;8;11;7;
Barcelona;2477;59;50;18;18;3;5;
Espanyol;2477;42;32;28;12;8;6;
Getafe;2477;31;25;29;8;11;7;
Dptivo. Coruna;2477;36;36;35;8;6;12;
Levante;2477;31;28;38;8;11;7;
Numancia;2477;19;17;41;4;15;7;
Malaga;2477;34;26;33;10;12;4;
Ath. Bilbao;2477;35;40;35;9;9;8;
Rac. Santander;2477;28;26;39;7;12;7;
At. Madrid;2477;36;28;25;10;10;6;
Real Madrid;2477;53;46;22;17;7;2;
Betis;2477;41;41;33;11;7;8;
Real Sociedad;2477;32;32;36;9;12;5;
Zaragoza;2477;32;31;40;9;12;5;
Sevilla;2477;43;32;29;12;7;7;
Valencia;2477;42;40;27;11;6;9;
Villarreal;2477;43;43;24;12;7;7;
Mallorca;2477;21;25;43;5;15;6;
At. Madrid;2478;39;31;25;11;10;6;
